Angle DP_number Thrust_angle_deg_thr_1_:_azi_port Rudder_angle_deg_thr1_:_azi_port Nominal_thrust_utilisation_%_thr1_:_azi_port Effective_thrust_kN_thr1_:_azi_port Tx_rudder_kN_thr1_:_azi_port Ty_rudder_kN_thr1_:_azi_port Thrust_loss_factor_thr1_:_azi_port Utilized_power_kW_thr1_:_azi_port Thrust_angle_deg_thr_2_:_azi_stb Rudder_angle_deg_thr2_:_azi_stb Nominal_thrust_utilisation_%_thr2_:_azi_stb Effective_thrust_kN_thr2_:_azi_stb Tx_rudder_kN_thr2_:_azi_stb Ty_rudder_kN_thr2_:_azi_stb Thrust_loss_factor_thr2_:_azi_stb Utilized_power_kW_thr2_:_azi_stb Thrust_angle_deg_thr_3_:_tt1 Rudder_angle_deg_thr3_:_tt1 Nominal_thrust_utilisation_%_thr3_:_tt1 Effective_thrust_kN_thr3_:_tt1 Tx_rudder_kN_thr3_:_tt1 Ty_rudder_kN_thr3_:_tt1 Thrust_loss_factor_thr3_:_tt1 Utilized_power_kW_thr3_:_tt1 Thrust_angle_deg_thr_4_:_tt2 Rudder_angle_deg_thr4_:_tt2 Nominal_thrust_utilisation_%_thr4_:_tt2 Effective_thrust_kN_thr4_:_tt2 Tx_rudder_kN_thr4_:_tt2 Ty_rudder_kN_thr4_:_tt2 Thrust_loss_factor_thr4_:_tt2 Utilized_power_kW_thr4_:_tt2 Fx_current_kN Fy_current_kN Mz_currentk_N Fx_wave_kN Fy_wave_kN Mz_wave_kN Fx_wind_kN Fy_wind_kN Mz_wind_kN solution_Tx_kN_thr_:_azi_port solution_Ty_kN_thr_:_azi_port solution_Tx_kN_thr_:_azi_stb solution_Ty_kN_thr_:_azi_stb solution_Tx_kN_thr_:_tt1 solution_Ty_kN_thr_:_tt1 solution_Tx_kN_thr_:_tt2 solution_Ty_kN_thr_:_tt2
50 6 300 N/A 39.81 94.84 N/A N/A 0.9 565 293 N/A 37.55 89.44 N/A N/A 0.9 518 270 N/A 80.36 167.81 N/A N/A 0.9 1167 270 N/A 81.88 170.63 N/A N/A 0.9 1200 -2.0 88.5 1651.2 -32.4 170.7 183.3 -32.2 142.8 2741.9 47.6 -82.0 35.6 -82.0 0.0 -167.8 0.0 -170.6
60 1 265 N/A 1.0 2.38 N/A N/A 0.9 2 289 N/A 1.11 2.65 N/A N/A 0.9 3 270 N/A 2.82 5.9 N/A N/A 0.9 8 270 N/A 2.89 6.04 N/A N/A 0.9 8 -0.2 11.1 158.6 -0.0 0.4 0.1 -0.3 1.9 30.3 -0.2 -2.4 0.9 -2.5 0.0 -5.9 0.0 -6.0
60 2 272 N/A 5.18 12.36 N/A N/A 0.9 27 287 N/A 4.77 11.36 N/A N/A 0.9 23 270 N/A 12.58 26.28 N/A N/A 0.9 72 270 N/A 12.85 26.85 N/A N/A 0.9 75 -0.7 44.5 634.5 -0.8 6.8 1.6 -1.5 9.8 155.9 0.4 -12.4 3.3 -10.9 0.0 -26.3 0.0 -26.8
60 3 274 N/A 13.21 31.5 N/A N/A 0.9 108 287 N/A 12.3 29.31 N/A N/A 0.9 97 270 N/A 30.72 64.2 N/A N/A 0.9 276 270 N/A 31.36 65.52 N/A N/A 0.9 285 -1.5 100.1 1427.7 -3.1 26.5 6.1 -3.8 24.7 393.3 2.0 -31.4 8.6 -28.0 0.0 -64.2 0.0 -65.5
60 4 281 N/A 19.26 45.91 N/A N/A 0.9 190 287 N/A 18.44 43.95 N/A N/A 0.9 178 270 N/A 41.92 87.58 N/A N/A 0.9 440 270 N/A 42.73 89.26 N/A N/A 0.9 453 -1.5 100.1 1427.7 -7.7 58.1 13.4 -8.2 52.9 841.7 9.0 -45.0 12.9 -42.0 0.0 -87.6 0.0 -89.3
60 5 287 N/A 30.23 72.05 N/A N/A 0.9 374 287 N/A 29.24 69.69 N/A N/A 0.9 356 270 N/A 60.98 127.4 N/A N/A 0.9 772 270 N/A 62.07 129.58 N/A N/A 0.9 792 -1.5 100.1 1427.7 -16.7 116.8 27.0 -15.1 97.1 1544.1 21.3 -68.8 20.4 -66.6 0.0 -127.4 0.0 -129.6
60 6 291 N/A 45.36 108.04 N/A N/A 0.9 687 287 N/A 43.88 104.52 N/A N/A 0.9 654 270 N/A 87.36 182.42 N/A N/A 0.9 1323 270 N/A 88.74 184.88 N/A N/A 0.9 1354 -1.5 100.1 1427.7 -28.8 192.9 44.6 -25.0 161.5 2568.4 38.7 -100.9 30.6 -99.9 0.0 -182.4 0.0 -184.9
70 1 263 N/A 1.4 3.33 N/A N/A 0.9 4 287 N/A 1.23 2.94 N/A N/A 0.9 3 270 N/A 2.88 6.01 N/A N/A 0.9 8 270 N/A 2.93 6.12 N/A N/A 0.9 8 -0.1 12.1 119.2 -0.0 0.5 -0.3 -0.2 2.1 26.1 -0.4 -3.3 0.9 -2.8 0.0 -6.0 0.0 -6.1
70 2 265 N/A 6.45 15.39 N/A N/A 0.9 37 287 N/A 5.79 13.81 N/A N/A 0.9 31 270 N/A 12.89 26.93 N/A N/A 0.9 75 270 N/A 13.11 27.38 N/A N/A 0.9 77 -0.5 48.3 476.8 -0.6 7.4 -4.5 -1.0 10.6 134.2 -1.4 -15.3 4.0 -13.2 0.0 -26.9 0.0 -27.4
70 3 266 N/A 16.24 38.72 N/A N/A 0.9 147 287 N/A 14.75 35.15 N/A N/A 0.9 127 270 N/A 31.57 65.97 N/A N/A 0.9 287 270 N/A 32.09 67.04 N/A N/A 0.9 294 -1.1 108.6 1072.8 -2.6 28.8 -17.6 -2.6 26.8 338.5 -2.5 -38.6 10.3 -33.6 0.0 -66.0 0.0 -67.0
70 4 271 N/A 22.94 54.69 N/A N/A 0.9 247 287 N/A 21.5 51.26 N/A N/A 0.9 224 270 N/A 43.38 90.64 N/A N/A 0.9 463 270 N/A 44.05 92.0 N/A N/A 0.9 474 -1.1 108.6 1072.8 -6.4 63.1 -38.6 -5.6 57.4 724.4 1.3 -54.7 15.0 -49.0 0.0 -90.6 0.0 -92.0
70 5 276 N/A 34.85 83.06 N/A N/A 0.9 463 287 N/A 33.36 79.5 N/A N/A 0.9 434 270 N/A 63.53 132.71 N/A N/A 0.9 820 270 N/A 64.41 134.46 N/A N/A 0.9 837 -1.1 108.6 1072.8 -13.8 126.8 -77.5 -10.3 105.3 1328.9 8.2 -82.7 23.2 -76.0 0.0 -132.7 0.0 -134.5
70 6 279 N/A 51.13 121.77 N/A N/A 0.9 823 287 N/A 49.44 117.74 N/A N/A 0.9 782 270 N/A 91.38 190.8 N/A N/A 0.9 1415 270 N/A 92.47 192.63 N/A N/A 0.9 1441 -1.1 108.6 1072.8 -23.8 209.3 -128.0 -17.1 175.2 2210.4 18.1 -120.4 34.4 -112.6 0.0 -190.8 0.0 -192.6
80 1 259 N/A 1.68 4.01 N/A N/A 0.9 5 287 N/A 1.45 3.47 N/A N/A 0.9 4 270 N/A 2.82 5.9 N/A N/A 0.9 8 270 N/A 2.86 5.97 N/A N/A 0.9 8 -0.1 12.6 69.5 -0.0 0.5 -0.7 -0.1 2.2 20.2 -0.8 -3.9 1.0 -3.3 0.0 -5.9 0.0 -6.0
80 2 260 N/A 7.69 18.35 N/A N/A 0.9 48 287 N/A 6.73 16.04 N/A N/A 0.9 39 270 N/A 12.7 26.55 N/A N/A 0.9 73 270 N/A 12.86 26.86 N/A N/A 0.9 75 -0.2 50.6 277.8 -0.5 7.7 -11.2 -0.5 11.1 103.9 -3.2 -18.1 4.7 -15.3 0.0 -26.5 0.0 -26.9
80 3 261 N/A 19.21 45.79 N/A N/A 0.9 189 287 N/A 16.95 40.41 N/A N/A 0.9 157 270 N/A 31.24 65.27 N/A N/A 0.9 283 270 N/A 31.59 65.99 N/A N/A 0.9 288 -0.5 113.8 625.2 -1.8 30.2 -43.9 -1.3 28.1 262.2 -7.2 -45.2 11.8 -38.6 0.0 -65.3 0.0 -66.0
80 4 264 N/A 26.73 63.72 N/A N/A 0.9 311 287 N/A 24.15 57.57 N/A N/A 0.9 267 270 N/A 43.25 90.37 N/A N/A 0.9 461 270 N/A 43.72 91.32 N/A N/A 0.9 468 -0.5 113.8 625.2 -4.6 66.1 -96.1 -2.9 60.2 561.2 -6.9 -63.3 16.8 -55.1 0.0 -90.4 0.0 -91.3
80 5 266 N/A 39.88 95.05 N/A N/A 0.9 567 287 N/A 36.74 87.56 N/A N/A 0.9 501 270 N/A 63.79 133.26 N/A N/A 0.9 825 270 N/A 64.41 134.45 N/A N/A 0.9 837 -0.5 113.8 625.2 -9.9 132.8 -193.2 -5.2 110.4 1029.5 -6.0 -94.9 25.6 -83.7 0.0 -133.3 0.0 -134.4
80 6 268 N/A 57.79 137.62 N/A N/A 0.9 988 287 N/A 53.83 128.2 N/A N/A 0.9 889 270 N/A 92.17 192.42 N/A N/A 0.9 1433 270 N/A 92.89 193.47 N/A N/A 0.9 1450 -0.5 113.8 625.2 -17.1 219.4 -319.0 -8.7 183.6 1712.4 -4.6 -137.5 37.5 -122.6 0.0 -192.4 0.0 -193.5
90 1 256 N/A 1.94 4.61 N/A N/A 0.9 6 287 N/A 1.64 3.91 N/A N/A 0.9 5 270 N/A 2.67 5.58 N/A N/A 0.9 7 270 N/A 2.69 5.62 N/A N/A 0.9 7 -0.0 12.8 14.2 -0.0 0.5 -1.1 -0.0 2.2 13.3 -1.1 -4.5 1.1 -3.7 0.0 -5.6 0.0 -5.6
90 2 256 N/A 8.8 20.98 N/A N/A 0.9 59 287 N/A 7.5 17.89 N/A N/A 0.9 46 270 N/A 12.09 25.26 N/A N/A 0.9 68 270 N/A 12.16 25.41 N/A N/A 0.9 69 -0.0 51.4 56.9 -0.2 7.9 -18.0 -0.0 11.3 68.3 -5.0 -20.4 5.2 -17.1 0.0 -25.3 0.0 -25.4
90 3 257 N/A 21.85 52.1 N/A N/A 0.9 230 287 N/A 18.73 44.65 N/A N/A 0.9 182 270 N/A 29.84 62.34 N/A N/A 0.9 264 270 N/A 30.01 62.69 N/A N/A 0.9 266 -0.0 115.6 127.9 -0.9 30.7 -70.4 -0.0 28.6 172.3 -11.9 -50.7 13.1 -42.7 0.0 -62.3 0.0 -62.7
90 4 258 N/A 30.26 72.14 N/A N/A 0.9 375 287 N/A 26.16 62.36 N/A N/A 0.9 301 270 N/A 41.67 87.07 N/A N/A 0.9 436 270 N/A 41.91 87.54 N/A N/A 0.9 440 -0.0 115.6 127.9 -2.2 67.1 -154.1 -0.0 61.1 368.8 -15.4 -70.5 18.2 -59.6 0.0 -87.1 0.0 -87.5
90 5 259 N/A 44.83 106.84 N/A N/A 0.9 675 287 N/A 39.09 93.17 N/A N/A 0.9 550 270 N/A 61.94 129.4 N/A N/A 0.9 790 270 N/A 62.26 129.96 N/A N/A 0.9 796 -0.0 115.6 127.9 -4.8 134.9 -309.8 -0.0 112.1 676.5 -21.2 -104.7 27.2 -89.1 0.0 -129.4 0.0 -130.0
90 6 259 N/A 64.67 153.99 N/A N/A 0.9 1170 287 N/A 56.68 134.98 N/A N/A 0.9 960 270 N/A 89.94 187.76 N/A N/A 0.9 1382 270 N/A 90.25 187.93 N/A N/A 0.9 1389 -0.0 115.6 127.9 -8.3 222.8 -511.7 -0.0 186.5 1125.3 -29.0 -151.2 39.5 -129.1 0.0 -187.8 0.0 -187.9
100 1 253 N/A 2.13 5.08 N/A N/A 0.9 7 287 N/A 1.78 4.24 N/A N/A 0.9 5 270 N/A 2.44 5.1 N/A N/A 0.9 6 270 N/A 2.44 5.09 N/A N/A 0.9 6 0.1 12.6 -41.5 0.0 0.5 -1.5 0.1 2.2 6.0 -1.4 -4.9 1.2 -4.1 0.0 -5.1 0.0 -5.1
100 2 253 N/A 9.67 23.05 N/A N/A 0.9 68 287 N/A 8.05 19.19 N/A N/A 0.9 51 270 N/A 11.11 23.2 N/A N/A 0.9 60 270 N/A 11.1 23.18 N/A N/A 0.9 60 0.2 50.6 -165.9 0.1 7.7 -24.3 0.5 11.1 30.6 -6.6 -22.1 5.6 -18.4 0.0 -23.2 0.0 -23.2
100 3 253 N/A 23.96 57.12 N/A N/A 0.9 264 287 N/A 19.93 47.51 N/A N/A 0.9 200 270 N/A 27.53 57.53 N/A N/A 0.9 234 270 N/A 27.51 57.48 N/A N/A 0.9 234 0.5 113.8 -373.2 0.2 30.2 -94.8 1.3 28.1 77.2 -16.5 -54.7 13.9 -45.4 0.0 -57.5 0.0 -57.5
100 4 252 N/A 33.22 79.19 N/A N/A 0.9 431 287 N/A 27.34 65.17 N/A N/A 0.9 322 270 N/A 38.84 81.15 N/A N/A 0.9 392 270 N/A 38.84 81.13 N/A N/A 0.9 392 0.5 113.8 -373.2 0.5 66.1 -207.5 2.9 60.2 165.2 -23.9 -75.5 19.1 -62.3 0.0 -81.1 0.0 -81.1
100 5 252 N/A 49.23 117.34 N/A N/A 0.9 777 287 N/A 40.19 95.79 N/A N/A 0.9 573 270 N/A 58.23 121.64 N/A N/A 0.9 720 270 N/A 58.24 121.57 N/A N/A 0.9 720 0.5 113.8 -373.2 1.1 132.8 -417.1 5.2 110.4 303.0 -36.6 -111.5 28.0 -91.6 0.0 -121.6 0.0 -121.6
100 6 251 N/A 71.12 169.36 N/A N/A 0.9 1349 287 N/A 57.69 137.38 N/A N/A 0.9 986 270 N/A 84.96 177.39 N/A N/A 0.9 1269 270 N/A 84.88 176.79 N/A N/A 0.9 1267 0.5 113.8 -373.2 1.9 219.4 -688.8 8.7 183.6 504.1 -54.1 -160.5 40.2 -131.4 0.0 -177.4 0.0 -176.8
110 1 251 N/A 2.26 5.38 N/A N/A 0.9 8 287 N/A 1.85 4.42 N/A N/A 0.9 6 270 N/A 2.15 4.48 N/A N/A 0.9 5 270 N/A 2.13 4.44 N/A N/A 0.9 5 0.1 12.1 -92.5 0.0 0.5 -1.8 0.2 2.1 -1.1 -1.7 -5.1 1.3 -4.2 0.0 -4.5 0.0 -4.4
110 2 251 N/A 10.22 24.38 N/A N/A 0.9 74 287 N/A 8.3 19.79 N/A N/A 0.9 54 270 N/A 9.83 20.55 N/A N/A 0.9 50 270 N/A 9.75 20.37 N/A N/A 0.9 49 0.5 48.3 -370.0 0.3 7.4 -29.4 1.0 10.6 -5.8 -8.1 -23.0 5.8 -18.9 0.0 -20.5 0.0 -20.4
110 3 250 N/A 25.31 60.33 N/A N/A 0.9 286 287 N/A 20.41 48.66 N/A N/A 0.9 207 270 N/A 24.51 51.22 N/A N/A 0.9 197 270 N/A 24.31 50.79 N/A N/A 0.9 194 1.1 108.6 -832.4 1.4 28.8 -114.7 2.6 26.8 -14.6 -20.5 -56.7 14.2 -46.5 0.0 -51.2 0.0 -50.8
110 4 248 N/A 35.29 84.14 N/A N/A 0.9 472 287 N/A 27.54 65.66 N/A N/A 0.9 325 270 N/A 34.97 73.06 N/A N/A 0.9 335 270 N/A 34.75 72.58 N/A N/A 0.9 332 1.1 108.6 -832.4 3.4 63.1 -251.1 5.6 57.4 -31.3 -31.8 -77.9 19.2 -62.8 0.0 -73.1 0.0 -72.6
110 5 246 N/A 52.61 125.39 N/A N/A 0.9 859 287 N/A 39.87 95.03 N/A N/A 0.9 566 270 N/A 52.94 110.59 N/A N/A 0.9 624 270 N/A 52.65 109.92 N/A N/A 0.9 619 1.1 108.6 -832.4 7.3 126.8 -504.8 10.3 105.3 -57.4 -51.2 -114.5 27.8 -90.9 0.0 -110.6 0.0 -109.9
110 6 245 N/A 76.39 181.94 N/A N/A 0.9 1502 287 N/A 56.66 134.95 N/A N/A 0.9 960 270 N/A 77.67 162.17 N/A N/A 0.9 1109 270 N/A 77.21 160.85 N/A N/A 0.9 1099 1.1 108.6 -832.4 12.7 209.3 -833.6 17.1 175.2 -95.5 -78.0 -164.4 39.5 -129.1 0.0 -162.2 0.0 -160.8
120 1 249 N/A 2.29 5.46 N/A N/A 0.9 8 287 N/A 1.85 4.4 N/A N/A 0.9 6 270 N/A 1.81 3.78 N/A N/A 0.9 4 270 N/A 1.77 3.71 N/A N/A 0.9 4 0.2 11.1 -134.0 0.0 0.4 -2.1 0.3 1.9 -7.3 -1.9 -5.1 1.3 -4.2 0.0 -3.8 0.0 -3.7
120 2 248 N/A 10.39 24.77 N/A N/A 0.9 75 287 N/A 8.21 19.58 N/A N/A 0.9 53 270 N/A 8.36 17.48 N/A N/A 0.9 39 270 N/A 8.22 17.17 N/A N/A 0.9 38 0.7 44.5 -536.1 0.6 6.8 -32.8 1.5 9.8 -37.6 -9.2 -23.0 5.7 -18.7 0.0 -17.5 0.0 -17.2
120 3 247 N/A 25.72 61.31 N/A N/A 0.9 293 287 N/A 20.06 47.83 N/A N/A 0.9 202 270 N/A 20.98 43.83 N/A N/A 0.9 156 270 N/A 20.63 43.09 N/A N/A 0.9 152 1.5 100.1 -1206.2 2.4 26.5 -128.1 3.8 24.7 -94.8 -23.7 -56.5 14.0 -45.7 0.0 -43.8 0.0 -43.1
120 4 244 N/A 36.2 86.3 N/A N/A 0.9 490 287 N/A 26.66 63.56 N/A N/A 0.9 310 270 N/A 30.31 63.34 N/A N/A 0.9 270 270 N/A 29.9 62.46 N/A N/A 0.9 265 1.5 100.1 -1206.2 6.1 58.1 -280.4 8.2 52.9 -203.0 -38.3 -77.3 18.6 -60.8 0.0 -63.3 0.0 -62.5
120 5 241 N/A 54.46 129.81 N/A N/A 0.9 904 287 N/A 38.02 90.62 N/A N/A 0.9 528 270 N/A 46.4 96.92 N/A N/A 0.9 512 270 N/A 45.86 95.75 N/A N/A 0.9 503 1.5 100.1 -1206.2 13.1 116.8 -563.6 15.1 97.1 -372.3 -63.6 -113.1 26.5 -86.7 0.0 -96.9 0.0 -95.7
120 6 239 N/A 79.7 189.84 N/A N/A 0.9 1601 287 N/A 53.51 127.45 N/A N/A 0.9 881 270 N/A 68.5 143.03 N/A N/A 0.9 918 270 N/A 67.72 141.1 N/A N/A 0.9 903 1.5 100.1 -1206.2 22.6 192.9 -930.9 25.0 161.5 -619.3 -98.8 -162.1 37.3 -121.9 0.0 -143.0 0.0 -141.1
130 1 247 N/A 2.23 5.31 N/A N/A 0.9 7 287 N/A 1.75 4.18 N/A N/A 0.9 5 270 N/A 1.45 3.04 N/A N/A 0.9 3 270 N/A 1.41 2.94 N/A N/A 0.9 3 0.2 9.8 -161.7 0.1 0.4 -2.1 0.4 1.7 -12.0 -2.0 -4.9 1.2 -4.0 0.0 -3.0 0.0 -2.9
130 2 246 N/A 10.11 24.1 N/A N/A 0.9 72 287 N/A 7.74 18.46 N/A N/A 0.9 48 270 N/A 6.78 14.18 N/A N/A 0.9 29 270 N/A 6.59 13.77 N/A N/A 0.9 27 0.9 39.3 -646.8 0.8 6.0 -34.1 2.0 8.7 -61.8 -10.0 -21.9 5.4 -17.7 0.0 -14.2 0.0 -13.8
130 3 244 N/A 25.06 59.74 N/A N/A 0.9 282 287 N/A 18.8 44.82 N/A N/A 0.9 183 270 N/A 17.14 35.81 N/A N/A 0.9 115 270 N/A 16.68 34.85 N/A N/A 0.9 110 2.0 88.5 -1455.2 3.4 23.5 -133.1 4.9 21.9 -155.8 -25.9 -53.8 13.1 -42.9 0.0 -35.8 0.0 -34.9
130 4 239 N/A 35.74 85.2 N/A N/A 0.9 481 287 N/A 24.61 58.66 N/A N/A 0.9 275 270 N/A 25.15 52.54 N/A N/A 0.9 204 270 N/A 24.6 51.39 N/A N/A 0.9 198 2.0 88.5 -1455.2 8.4 51.4 -291.4 10.6 46.8 -333.5 -43.3 -73.4 17.2 -56.1 0.0 -52.5 0.0 -51.4
130 5 236 N/A 54.47 129.82 N/A N/A 0.9 904 287 N/A 34.57 82.39 N/A N/A 0.9 457 270 N/A 38.97 81.41 N/A N/A 0.9 394 270 N/A 38.26 79.87 N/A N/A 0.9 383 2.0 88.5 -1455.2 18.1 103.3 -585.6 19.4 85.9 -611.9 -73.4 -107.1 24.1 -78.8 0.0 -81.4 0.0 -79.9
130 6 233 N/A 80.5 191.74 N/A N/A 0.9 1625 287 N/A 48.15 114.69 N/A N/A 0.9 752 270 N/A 57.94 120.99 N/A N/A 0.9 714 270 N/A 56.93 118.64 N/A N/A 0.9 696 2.0 88.5 -1455.2 31.2 170.7 -967.2 32.2 142.8 -1017.8 -115.3 -153.2 33.5 -109.7 0.0 -121.0 0.0 -118.6
140 1 245 N/A 2.0 4.76 N/A N/A 0.9 6 287 N/A 1.52 3.62 N/A N/A 0.9 4 270 N/A 1.15 2.41 N/A N/A 0.9 2 270 N/A 1.11 2.31 N/A N/A 0.9 2 0.3 8.3 -153.8 0.1 0.3 -2.1 0.5 1.4 -14.7 -2.0 -4.3 1.1 -3.5 0.0 -2.4 0.0 -2.3
140 2 242 N/A 9.14 21.79 N/A N/A 0.9 62 287 N/A 6.66 15.88 N/A N/A 0.9 39 270 N/A 5.41 11.3 N/A N/A 0.9 20 270 N/A 5.22 10.9 N/A N/A 0.9 19 1.0 33.0 -615.1 1.0 5.0 -32.9 2.3 7.3 -75.8 -10.2 -19.3 4.6 -15.2 0.0 -11.3 0.0 -10.9
140 3 241 N/A 22.79 54.33 N/A N/A 0.9 245 287 N/A 16.11 38.41 N/A N/A 0.9 145 270 N/A 13.72 28.66 N/A N/A 0.9 82 270 N/A 13.26 27.7 N/A N/A 0.9 78 2.4 74.3 -1384.0 4.1 19.7 -128.3 5.9 18.4 -191.1 -26.7 -47.3 11.2 -36.7 0.0 -28.7 0.0 -27.7
140 4 235 N/A 33.37 79.55 N/A N/A 0.9 434 287 N/A 20.87 49.75 N/A N/A 0.9 215 270 N/A 20.25 42.31 N/A N/A 0.9 148 270 N/A 19.68 41.11 N/A N/A 0.9 141 2.4 74.3 -1384.0 10.3 43.1 -280.8 12.6 39.3 -409.1 -46.0 -64.9 14.5 -47.6 0.0 -42.3 0.0 -41.1
140 5 230 N/A 52.05 124.07 N/A N/A 0.9 845 287 N/A 28.99 69.11 N/A N/A 0.9 351 270 N/A 31.55 65.91 N/A N/A 0.9 287 270 N/A 30.78 64.27 N/A N/A 0.9 277 2.4 74.3 -1384.0 22.2 86.7 -564.5 23.1 72.1 -750.5 -79.8 -95.0 20.2 -66.1 0.0 -65.9 0.0 -64.3
140 6 227 N/A 78.16 186.19 N/A N/A 0.9 1555 287 N/A 40.08 95.46 N/A N/A 0.9 571 270 N/A 47.03 98.21 N/A N/A 0.9 522 270 N/A 45.95 95.76 N/A N/A 0.9 505 2.4 74.3 -1384.0 38.3 143.2 -932.2 38.4 119.9 -1248.3 -126.7 -136.4 27.9 -91.3 0.0 -98.2 0.0 -95.8
150 1 241 N/A 1.64 3.91 N/A N/A 0.9 5 287 N/A 1.16 2.78 N/A N/A 0.9 3 270 N/A 0.89 1.86 N/A N/A 0.9 1 270 N/A 0.85 1.78 N/A N/A 0.9 1 0.3 6.4 -119.6 0.1 0.2 -1.8 0.5 1.1 -15.1 -1.9 -3.4 0.8 -2.7 0.0 -1.9 0.0 -1.8
150 2 237 N/A 7.64 18.22 N/A N/A 0.9 48 287 N/A 5.1 12.15 N/A N/A 0.9 26 270 N/A 4.17 8.72 N/A N/A 0.9 14 270 N/A 4.01 8.39 N/A N/A 0.9 13 1.2 25.7 -478.5 1.2 3.9 -28.9 2.6 5.7 -77.6 -9.8 -15.4 3.6 -11.6 0.0 -8.7 0.0 -8.4
150 3 235 N/A 19.28 45.96 N/A N/A 0.9 190 287 N/A 12.29 29.29 N/A N/A 0.9 97 270 N/A 10.58 22.11 N/A N/A 0.9 56 270 N/A 10.2 21.31 N/A N/A 0.9 53 2.7 57.8 -1076.5 4.8 15.3 -112.7 6.6 14.3 -195.7 -26.1 -37.8 8.6 -28.0 0.0 -22.1 0.0 -21.3
150 4 228 N/A 29.53 70.4 N/A N/A 0.9 361 287 N/A 15.75 37.55 N/A N/A 0.9 141 270 N/A 15.55 32.49 N/A N/A 0.9 99 270 N/A 15.05 31.44 N/A N/A 0.9 95 2.7 57.8 -1076.5 11.8 33.6 -246.7 14.2 30.6 -418.7 -46.9 -52.5 11.0 -35.9 0.0 -32.5 0.0 -31.4
150 5 223 N/A 47.74 113.79 N/A N/A 0.9 742 287 N/A 21.63 51.55 N/A N/A 0.9 226 270 N/A 24.17 50.49 N/A N/A 0.9 192 270 N/A 23.47 49.01 N/A N/A 0.9 184 2.7 57.8 -1076.5 25.6 67.4 -495.9 26.1 56.1 -768.2 -83.0 -77.8 15.1 -49.3 0.0 -50.5 0.0 -49.0
150 6 220 N/A 73.28 174.56 N/A N/A 0.9 1411 287 N/A 29.63 70.58 N/A N/A 0.9 363 270 N/A 35.96 75.09 N/A N/A 0.9 349 270 N/A 34.95 72.86 N/A N/A 0.9 335 2.7 57.8 -1076.5 44.2 111.4 -819.0 43.4 93.2 -1277.8 -133.4 -112.6 20.6 -67.5 0.0 -75.1 0.0 -72.9
150 7 265 N/A 85.81 204.11 N/A N/A 0.9 1788 207 N/A 96.75 178.35 N/A N/A 0.7 2141 270 N/A 46.57 97.12 N/A N/A 0.9 515 270 N/A 44.19 91.69 N/A N/A 0.89 476 2.7 57.8 -1076.5 71.8 178.2 -1310.3 66.6 143.2 -1961.9 -17.8 -203.3 -158.5 -81.8 0.0 -97.1 0.0 -91.7
160 1 263 N/A 1.78 4.25 N/A N/A 0.9 5 190 N/A 0.3 0.73 N/A N/A 0.9 0 270 N/A 0.58 1.22 N/A N/A 0.9 1 270 N/A 0.52 1.08 N/A N/A 0.9 1 0.3 4.4 -81.8 0.1 0.2 -1.4 0.6 0.8 -12.8 -0.5 -4.2 -0.7 -0.1 0.0 -1.2 0.0 -1.1
160 2 230 N/A 5.96 14.21 N/A N/A 0.9 33 287 N/A 3.34 7.96 N/A N/A 0.9 14 270 N/A 2.85 5.96 N/A N/A 0.9 8 270 N/A 2.74 5.72 N/A N/A 0.9 7 1.3 17.6 -327.3 1.3 2.7 -22.0 2.9 3.9 -65.8 -9.2 -10.9 2.3 -7.6 0.0 -6.0 0.0 -5.7
160 3 227 N/A 15.33 36.56 N/A N/A 0.9 135 287 N/A 7.98 19.03 N/A N/A 0.9 51 270 N/A 7.24 15.12 N/A N/A 0.9 32 270 N/A 6.95 14.52 N/A N/A 0.9 30 2.9 39.5 -736.4 5.3 10.5 -85.9 7.2 9.8 -166.0 -24.8 -26.9 5.6 -18.2 0.0 -15.1 0.0 -14.5
160 4 219 N/A 25.12 59.88 N/A N/A 0.9 283 287 N/A 9.92 23.65 N/A N/A 0.9 70 270 N/A 10.62 22.19 N/A N/A 0.9 56 270 N/A 10.23 21.38 N/A N/A 0.9 53 2.9 39.5 -736.4 13.2 23.0 -188.1 15.4 20.9 -355.2 -46.3 -38.0 6.9 -22.6 0.0 -22.2 0.0 -21.4
160 5 248 N/A 39.62 94.44 N/A N/A 0.9 561 190 N/A 16.94 40.39 N/A N/A 0.9 157 270 N/A 15.06 31.47 N/A N/A 0.9 95 270 N/A 13.75 28.72 N/A N/A 0.9 83 2.9 39.5 -736.4 28.5 46.1 -378.1 28.3 38.3 -651.6 -34.8 -87.8 -39.8 -7.0 0.0 -31.5 0.0 -28.7
160 6 245 N/A 57.59 137.19 N/A N/A 0.9 983 190 N/A 27.88 66.43 N/A N/A 0.9 331 270 N/A 22.17 46.31 N/A N/A 0.9 169 270 N/A 20.33 42.39 N/A N/A 0.9 149 2.9 39.5 -736.4 49.1 76.2 -624.4 47.1 63.8 -1083.9 -58.4 -124.1 -65.4 -11.5 0.0 -46.3 0.0 -42.4
160 7 242 N/A 83.52 198.7 N/A N/A 0.9 1717 190 N/A 43.45 103.38 N/A N/A 0.9 644 270 N/A 32.56 67.93 N/A N/A 0.9 301 270 N/A 29.9 62.09 N/A N/A 0.89 265 2.9 39.5 -736.4 79.7 121.9 -999.0 72.3 97.9 -1664.2 -91.8 -176.2 -101.8 -18.0 0.0 -67.9 0.0 -62.1
